config_id,entry_date,signal_date,n_positions,symbols,avg_clone_score,avg_rules_fired,avg_symbol_prior,high_tier_only,top_n,min_rules,rule_weight,profile_weight,symbol_prior_weight
C000,2025-10-31,2025-10-30,10,"BLUEDART,HEG,MRPL,GRAPHITE,RRKABEL,GPIL,IOC,APARINDS,KIRLOSENG,VBL",1112.012794376245,44.4,0.1987522019964768,1,10,0,1.0,2.0,4.0
C000,2025-11-03,2025-10-31,10,"FIVESTAR,SAGILITY,BLUEDART,ADANIGREEN,BHEL,HEG,GILLETTE,NEWGEN,ABREL,SUZLON",1012.4730524415342,40.9,0.06485613623018203,1,10,0,1.0,2.0,4.0
C000,2025-11-04,2025-11-03,10,"CHENNPETRO,WELCORP,BLUEDART,MRPL,SAGILITY,IKS,GILLETTE,CRAFTSMAN,FIVESTAR,ADANIGREEN",952.5685299404162,39.6,0.11861071498476079,1,10,0,1.0,2.0,4.0
C000,2025-11-06,2025-11-04,10,"GRAVITA,SHRIRAMFIN,FORCEMOT,IKS,LATENTVIEW,WOCKPHARMA,INTELLECT,GILLETTE,CRAFTSMAN,ZFCVINDIA",1002.5062385801541,39.2,0.07688532841204596,1,10,0,1.0,2.0,4.0
C000,2025-11-07,2025-11-06,10,"NAVINFLUOR,LATENTVIEW,ABBOTINDIA,INDUSTOWER,SUNDARMFIN,3MINDIA,DABUR,SBIN,TIMKEN,IKS",2859.527879313041,52.7,0.009620277940888626,1,10,0,1.0,2.0,4.0
C000,2025-11-10,2025-11-07,10,"3MINDIA,BAJAJHLDNG,REDINGTON,NEULANDLAB,ZFCVINDIA,HONAUT,IGIL,CUB,ASTRAL,ABBOTINDIA",1263.4310325138729,48.9,0.2080876883930319,1,10,0,1.0,2.0,4.0
C000,2025-11-11,2025-11-10,10,"NEULANDLAB,CPPLUS,BAJAJHLDNG,3MINDIA,REDINGTON,ZFCVINDIA,LINDEINDIA,LTF,CRAFTSMAN,BSE",979.885062139548,38.8,0.2633944299974834,1,10,0,1.0,2.0,4.0
C000,2025-11-12,2025-11-11,10,"JBCHEPHARM,CCL,3MINDIA,TORNTPHARM,NEULANDLAB,LTF,CPPLUS,HONAUT,HBLENGINE,LINDEINDIA",985.5671394561945,40.4,0.15015169309062437,1,10,0,1.0,2.0,4.0
C000,2025-11-13,2025-11-12,10,"AIAENG,GALLANTT,GRSE,NATIONALUM,JBCHEPHARM,CRAFTSMAN,JAINREC,POLYMED,BOSCHLTD,BHEL",954.6600604697085,37.7,0.10570310097027653,1,10,0,1.0,2.0,4.0
C000,2025-11-14,2025-11-13,10,"AAVAS,SYRMA,CARTRADE,CRAFTSMAN,IDEA,PFIZER,INDUSINDBK,JYOTICNC,PAGEIND,3MINDIA",889.9812356954423,35.7,0.17606814305287583,1,10,0,1.0,2.0,4.0
C000,2025-11-17,2025-11-14,10,"AAVAS,BELRISE,AIAENG,KIRLOSENG,SYRMA,3MINDIA,PAGEIND,PFIZER,ASIANPAINT,BIOCON",752.468857677545,31.2,0.06475826972010176,1,10,0,1.0,2.0,4.0
C000,2025-11-18,2025-11-17,10,"IPCALAB,DATAPATTNS,PGEL,MUTHOOTFIN,IDEA,PFIZER,AIAENG,HBLENGINE,3MINDIA,SIGNATURE",870.528164890017,35.6,0.11395772166764533,1,10,0,1.0,2.0,4.0
C000,2025-11-19,2025-11-18,10,"APARINDS,NH,HEROMOTOCO,PGEL,CUB,IPCALAB,CHENNPETRO,SIEMENS,TARIL,JSWDULUX",1034.5261453021444,39.9,0.1474202387942846,1,10,0,1.0,2.0,4.0
C000,2025-11-20,2025-11-19,10,"JSWDULUX,PIRAMALFIN,GMRAIRPORT,ATUL,GROWW,HEROMOTOCO,BBTC,CARBORUNIV,DATAPATTNS,INDIACEM",790.6677734354483,31.8,0.19600411039342336,1,10,0,1.0,2.0,4.0
C000,2025-11-21,2025-11-20,10,"LINDEINDIA,LTTS,BBTC,GABRIEL,JSWDULUX,ATUL,SONACOMS,IPCALAB,NH,GMRAIRPORT",865.3837988944673,34.5,0.13413094539048737,1,10,0,1.0,2.0,4.0
C000,2025-11-24,2025-11-21,10,"TBOTEK,NH,PIRAMALFIN,GMRAIRPORT,HEROMOTOCO,PGEL,RAMCOCEM,TECHM,MEDANTA,EICHERMOT",3498.300838596993,59.1,0.126570757486788,1,10,0,1.0,2.0,4.0
C000,2025-11-25,2025-11-24,10,"TRAVELFOOD,ANURAS,MRF,ERIS,DCMSHRIRAM,TBOTEK,JPPOWER,MEDANTA,FEDERALBNK,COROMANDEL",979.5370218399428,37.5,0.16997455470737913,1,10,0,1.0,2.0,4.0
C000,2025-11-26,2025-11-25,10,"PTCIL,ACUTAAS,SPLPETRO,HONAUT,TRAVELFOOD,ERIS,JYOTICNC,ITI,GRAVITA,M&MFIN",1175.319881987538,45.5,0.2829048178284819,1,10,0,1.0,2.0,4.0
C000,2025-11-27,2025-11-26,10,"PTCIL,CRAFTSMAN,GRAVITA,M&MFIN,ACUTAAS,FEDERALBNK,PFIZER,ZFCVINDIA,ANURAS,TBOTEK",1013.1194957136483,39.8,0.22657914604479487,1,10,0,1.0,2.0,4.0
C000,2025-11-28,2025-11-27,10,"CRAFTSMAN,NATCOPHARM,ZFCVINDIA,PFIZER,CARBORUNIV,IKS,JKCEMENT,SHRIRAMFIN,MCX,BAYERCROP",975.0836141028478,37.3,0.12000335542320276,1,10,0,1.0,2.0,4.0
C000,2025-12-01,2025-11-28,10,"ESCORTS,GMDCLTD,BAYERCROP,ZFCVINDIA,ASHOKLEY,GILLETTE,SAREGAMA,MOTHERSON,360ONE,PTCIL",1058.2738838509645,41.6,0.11898330676956632,1,10,0,1.0,2.0,4.0
C000,2025-12-02,2025-12-01,10,"WELSPUNLIV,ASHOKLEY,POONAWALLA,GILLETTE,PAGEIND,BAYERCROP,SAREGAMA,MOTHERSON,ESCORTS,HONAUT",800.3033797363703,32.7,0.11261499314934428,1,10,0,1.0,2.0,4.0
C000,2025-12-03,2025-12-02,10,"ZFCVINDIA,WOCKPHARMA,FORCEMOT,AEGISVOPAK,IEX,TEJASNET,HINDZINC,JMFINANCIL,CEMPRO,CHOLAHLDNG",1240.5266829459356,48.8,0.18129770992366412,1,10,0,1.0,2.0,4.0
C000,2025-12-04,2025-12-03,10,"EMMVEE,WOCKPHARMA,BALKRISIND,HINDZINC,IEX,JSWDULUX,MAPMYINDIA,NATCOPHARM,CHENNPETRO,SWIGGY",1071.3940912405756,41.8,0.04762184380504991,1,10,0,1.0,2.0,4.0
C000,2025-12-05,2025-12-04,10,"ZFCVINDIA,DOMS,NATCOPHARM,JSWDULUX,ECLERX,BALKRISIND,NEULANDLAB,WOCKPHARMA,PTCIL,IDEA",922.1399021071526,38.5,0.22816318541509378,1,10,0,1.0,2.0,4.0
C000,2025-12-08,2025-12-05,10,"NEULANDLAB,DOMS,HINDCOPPER,ZFCVINDIA,INDIACEM,BSOFT,IDEA,MPHASIS,JSWDULUX,HEXT",1044.4546795852639,40.8,0.25100313172832256,1,10,0,1.0,2.0,4.0
C000,2025-12-09,2025-12-08,10,"PTCIL,AJANTPHARM,PWL,POLICYBZR,TECHM,WIPRO,CANFINHOME,HCLTECH,GODREJIND,SUZLON",3499.2589583646295,61.8,0.0389382881749294,1,10,0,1.0,2.0,4.0
C000,2025-12-10,2025-12-09,10,"PTCIL,LATENTVIEW,ABBOTINDIA,LINDEINDIA,ZFCVINDIA,HINDCOPPER,HSCL,SHREECEM,CARTRADE,GROWW",782.0688937223529,31.4,0.0967137824008053,1,10,0,1.0,2.0,4.0
C000,2025-12-11,2025-12-10,10,"SPLPETRO,ERIS,TMCV,NAVA,LATENTVIEW,FLUOROCHEM,ANURAS,TTML,GODFRYPHLP,SHREECEM",1200.8087663178596,47.0,0.21607163828537873,1,10,0,1.0,2.0,4.0
C000,2025-12-12,2025-12-11,10,"SPLPETRO,NAVINFLUOR,HINDZINC,FLUOROCHEM,SHREECEM,LLOYDSME,TTML,SOBHA,PTCIL,JSWCEMENT",1029.7646803527,40.1,0.18446578866426194,1,10,0,1.0,2.0,4.0
C000,2025-12-15,2025-12-12,10,"NAVINFLUOR,HONAUT,PAGEIND,ANTHEM,ACMESOLAR,GILLETTE,OLAELEC,LLOYDSME,GODFRYPHLP,AEGISVOPAK",658.2044501199964,27.4,0.0996868271677432,1,10,0,1.0,2.0,4.0
C000,2025-12-16,2025-12-15,10,"HINDZINC,ANTHEM,IDEA,KAYNES,ANANTRAJ,HONAUT,PTCIL,PAGEIND,NAVINFLUOR,PREMIERENE",808.4927211837405,33.0,0.09372396051785366,1,10,0,1.0,2.0,4.0
C000,2025-12-17,2025-12-16,10,"TARIL,KAJARIACER,USHAMART,PAGEIND,ANANTRAJ,HONAUT,BIKAJI,JAINREC,HINDZINC,AARTIIND",858.6673763837316,34.1,0.16076531610882755,1,10,0,1.0,2.0,4.0
C000,2025-12-18,2025-12-17,10,"VEDL,FACT,ABSLAMC,ZFCVINDIA,TARIL,BHARTIHEXA,AIIL,NUVOCO,HINDZINC,ACMESOLAR",1082.9807155398914,42.7,0.17768643570170287,1,10,0,1.0,2.0,4.0
C000,2025-12-19,2025-12-18,10,"KIRLOSENG,ABSLAMC,INDIACEM,IGL,VEDL,PTCIL,TARIL,OLAELEC,BLUEDART,THELEELA",784.0315465002753,33.7,0.15646128680479826,1,10,0,1.0,2.0,4.0
C000,2025-12-22,2025-12-19,10,"GABRIEL,MEESHO,KIRLOSENG,INDIACEM,MRF,TMCV,IGL,SWIGGY,HINDZINC,ASHOKLEY",684.3107363605546,28.4,0.07981503229594833,1,10,0,1.0,2.0,4.0
C000,2025-12-23,2025-12-22,10,"LENSKART,TATAELXSI,GABRIEL,IDEA,ZFCVINDIA,JKTYRE,AIIL,MEESHO,CEATLTD,UTIAMC",751.0915858921783,31.4,0.1089498923468389,1,10,0,1.0,2.0,4.0
C000,2025-12-24,2025-12-23,10,"LENSKART,GROWW,TATAELXSI,COCHINSHIP,M&MFIN,NEULANDLAB,ONESOURCE,HINDCOPPER,ATUL,RRKABEL",725.8446056355026,30.1,0.11365237815619493,1,10,0,1.0,2.0,4.0
C000,2025-12-26,2025-12-24,10,"JWL,RVNL,IRCON,IRFC,IFCI,COCHINSHIP,SHRIRAMFIN,GROWW,RAILTEL,M&MFIN",1093.2212076846358,42.3,0.34484243491877076,1,10,0,1.0,2.0,4.0
C000,2025-12-29,2025-12-26,10,"JBMA,IFCI,DEEPAKNTR,HINDZINC,BEML,HEG,NMDC,HBLENGINE,ZFCVINDIA,GRSE",862.0379651291938,34.2,0.2804521432765707,1,10,0,1.0,2.0,4.0
C000,2025-12-30,2025-12-29,10,"RVNL,RAILTEL,NBCC,GMDCLTD,IRFC,TITAGARH,BELRISE,IRCON,GILLETTE,ABBOTINDIA",1486.1217106707493,60.0,0.36292816598160105,1,10,0,1.0,2.0,4.0
C000,2025-12-31,2025-12-30,10,"HEG,MMTC,RVNL,TITAGARH,HBLENGINE,GMDCLTD,SCI,RAILTEL,IRFC,PTCIL",1156.0652772762376,47.4,0.4184352543131169,1,10,0,1.0,2.0,4.0
C000,2026-01-01,2025-12-31,10,"HINDCOPPER,MMTC,JSL,MSUMI,HONASA,IOB,MAPMYINDIA,ASAHIINDIA,AIAENG,GMDCLTD",749.9586580562457,31.1,0.06348209042865531,1,10,0,1.0,2.0,4.0
C000,2026-01-02,2026-01-01,10,"CRAFTSMAN,HFCL,GRAPHITE,AIAENG,ZFCVINDIA,FORCEMOT,HEG,SAIL,AIIL,HINDCOPPER",983.7683972577546,40.5,0.16005228867824287,1,10,0,1.0,2.0,4.0
C000,2026-01-05,2026-01-02,10,"FORCEMOT,AJANTPHARM,GRAPHITE,ZYDUSWELL,BLUEDART,DEVYANI,HEG,3MINDIA,JINDALSTEL,MAHABANK",784.5897199137996,33.0,0.06822274417694266,1,10,0,1.0,2.0,4.0
C000,2026-01-06,2026-01-05,10,"BOSCHLTD,IDBI,TARIL,BLUEDART,ZFCVINDIA,ANANTRAJ,CRAFTSMAN,HINDCOPPER,FORCEMOT,COALINDIA",1105.281985952201,43.6,0.16784246288063082,1,10,0,1.0,2.0,4.0
C000,2026-01-07,2026-01-06,10,"BOSCHLTD,SJVN,OLAELEC,CRAFTSMAN,DOMS,SPLPETRO,VOLTAS,NEULANDLAB,PGEL,ZFCVINDIA",983.2731221327031,39.6,0.21756843665240608,1,10,0,1.0,2.0,4.0
C000,2026-01-08,2026-01-07,10,"CRISIL,EMCURE,NETWEB,BOSCHLTD,NATIONALUM,ZFCVINDIA,VOLTAS,OLAELEC,CREDITACC,HINDCOPPER",891.7914269951622,36.3,0.1374633000587199,1,10,0,1.0,2.0,4.0
C000,2026-01-09,2026-01-08,10,"SOLARINDS,IPCALAB,NETWEB,ICICIBANK,PIRAMALFIN,CYIENT,CEATLTD,BAJAJHLDNG,GALLANTT,AIAENG",3008.076644038666,51.6,0.19385398316696026,1,10,0,1.0,2.0,4.0
C000,2026-01-12,2026-01-09,10,"RAMCOCEM,ALKEM,PIRAMALFIN,INDUSTOWER,CRISIL,EMCURE,ETERNAL,ENDURANCE,GALLANTT,UNIONBANK",3132.119949172604,53.4,0.15319534155412015,1,10,0,1.0,2.0,4.0
C000,2026-01-13,2026-01-12,10,"PTCIL,NIVABUPA,IPCALAB,HCLTECH,CRISIL,CPPLUS,POWERINDIA,EMMVEE,BAJAJHLDNG,DMART",708.2693073255624,27.6,0.10094650896177615,1,10,0,1.0,2.0,4.0
C000,2026-01-14,2026-01-13,10,"LINDEINDIA,CRISIL,EMMVEE,ALKEM,BSE,HCLTECH,THELEELA,MAPMYINDIA,VEDL,BOSCHLTD",808.3509624294072,31.9,0.05731552162849872,1,10,0,1.0,2.0,4.0
C000,2026-01-16,2026-01-14,10,"AIIL,MAHABANK,IFCI,ONGC,LINDEINDIA,CCL,BSE,FORCEMOT,ZFCVINDIA,INDIAMART",786.0300723781454,31.1,0.1305196711685261,1,10,0,1.0,2.0,4.0
C000,2026-01-19,2026-01-16,10,"MRPL,MMTC,JWL,EMMVEE,VEDL,CHENNPETRO,MCX,MAHABANK,OIL,UNIONBANK",986.8652006878981,40.4,0.20952534742611081,1,10,0,1.0,2.0,4.0
C000,2026-01-20,2026-01-19,10,"ANGELONE,UNIONBANK,NETWEB,INDIAMART,ZENTEC,DOMS,LTM,ICICIAMC,OFSS,MMTC",856.3387461140758,34.0,0.18579956938735565,1,10,0,1.0,2.0,4.0
C000,2026-01-21,2026-01-20,10,"JKCEMENT,DALBHARAT,CYIENT,TATACONSUM,FORCEMOT,HDFCBANK,GODREJCP,OFSS,INDIAMART,GMDCLTD",2316.2429598959407,45.9,0.042239185750636135,1,10,0,1.0,2.0,4.0
C000,2026-01-22,2026-01-21,10,"DEEPAKNTR,TECHM,DALBHARAT,MGL,MRF,AJANTPHARM,FORCEMOT,DCMSHRIRAM,CEATLTD,BLUEDART",633.3906536048199,25.6,0.055803484047758846,1,10,0,1.0,2.0,4.0
C000,2026-01-23,2026-01-22,10,"JINDALSAW,DEEPAKNTR,HINDZINC,INDIAMART,MRPL,MEESHO,JKTYRE,IFCI,IIFL,PINELABS",606.4574175181225,25.6,0.15271579565472698,1,10,0,1.0,2.0,4.0
C000,2026-01-27,2026-01-23,10,"APLAPOLLO,DRREDDY,ASHOKLEY,MRPL,NATIONALUM,TMCV,GROWW,CARBORUNIV,SUPREMEIND,AAVAS",3374.128497642066,57.1,0.04593364650616559,1,10,0,1.0,2.0,4.0
C000,2026-01-28,2026-01-27,10,"BANDHANBNK,CANHLIFE,CREDITACC,PWL,RADICO,ONESOURCE,DRREDDY,AAVAS,UBL,SBFC",555.2293259007572,23.4,0.10735956155803483,1,10,0,1.0,2.0,4.0
C000,2026-01-29,2026-01-28,10,"HOMEFIRST,KARURVYSYA,SONACOMS,SBFC,IKS,AEGISVOPAK,CARTRADE,RADICO,WELSPUNLIV,VMM",592.4012565764502,26.2,0.09100606772362498,1,10,0,1.0,2.0,4.0
C000,2026-01-30,2026-01-29,10,"DATAPATTNS,SYRMA,TEJASNET,CRAFTSMAN,BEL,KPRMILL,FIVESTAR,SONACOMS,SAGILITY,IGIL",545.8687063565404,23.8,0.17527248832592343,1,10,0,1.0,2.0,4.0
C000,2026-02-01,2026-01-30,10,"HINDCOPPER,ABB,MCX,ACUTAAS,MRPL,MRF,ONGC,OIL,ECLERX,GESHIP",774.3347917521853,32.8,0.14736054022313566,1,10,0,1.0,2.0,4.0
C000,2026-02-02,2026-02-01,10,"SYRMA,ZFCVINDIA,GILLETTE,SPLPETRO,GLAND,GRSE,ABB,STARHEALTH,DATAPATTNS,APARINDS",1089.220506098277,40.8,0.16575455079271872,1,10,0,1.0,2.0,4.0
C000,2026-02-03,2026-02-02,10,"ZFCVINDIA,SPLPETRO,GILLETTE,DELHIVERY,SYRMA,VTL,AEGISVOPAK,TECHNOE,APARINDS,MEDANTA",1160.686148150931,45.0,0.2506361323155216,1,10,0,1.0,2.0,4.0
C000,2026-02-04,2026-02-03,10,"ANANTRAJ,GLAND,SIGNATURE,ZYDUSWELL,MEDANTA,CHENNPETRO,MRPL,OLECTRA,POLICYBZR,INTELLECT",429.6445474256769,18.9,0.1071491485613623,1,10,0,1.0,2.0,4.0
C000,2026-02-05,2026-02-04,10,"APARINDS,WELSPUNLIV,KPRMILL,VTL,WAAREEENER,TIMKEN,LTFOODS,SPLPETRO,ELECON,TRIDENT",972.5063754316436,39.2,0.37527109023292227,1,10,0,1.0,2.0,4.0
C000,2026-02-06,2026-02-05,10,"APARINDS,GALLANTT,SYRMA,BALKRISIND,FLUOROCHEM,LLOYDSME,WELSPUNLIV,ADANIPOWER,TIMKEN,ADANIPORTS",1136.6424785346828,42.8,0.316412213740458,1,10,0,1.0,2.0,4.0
C000,2026-02-09,2026-02-06,10,"FORCEMOT,SAPPHIRE,GALLANTT,LLOYDSME,DEVYANI,ADANIPOWER,SYRMA,BLS,BALKRISIND,JSWCEMENT",828.8943681646886,33.5,0.22419260129183796,1,10,0,1.0,2.0,4.0
C000,2026-02-10,2026-02-09,10,"MRF,CONCORDBIO,NYKAA,GODFRYPHLP,GALLANTT,PAGEIND,SHREECEM,BLS,DEVYANI,LICI",695.4930908570993,29.7,0.13634762184380503,1,10,0,1.0,2.0,4.0
C000,2026-02-11,2026-02-10,10,"TARIL,KALYANKJIL,POWERINDIA,SCI,GODFRYPHLP,KAYNES,MGL,NAVINFLUOR,CONCORDBIO,CROMPTON",851.4402654666007,33.8,0.17246036406341747,1,10,0,1.0,2.0,4.0
C000,2026-02-12,2026-02-11,10,"LINDEINDIA,POONAWALLA,SCI,TARIL,3MINDIA,JMFINANCIL,SUNTV,MOTHERSON,KALYANKJIL,BSE",753.5719210306936,31.6,0.14861518888236444,1,10,0,1.0,2.0,4.0
C000,2026-02-13,2026-02-12,10,"KIRLOSENG,PFIZER,3MINDIA,FORCEMOT,BAYERCROP,FINCABLES,AMBER,MOTHERSON,GLAXO,PCBL",1174.5652296665035,44.6,0.13965550988451753,1,10,0,1.0,2.0,4.0
C000,2026-02-16,2026-02-13,10,"BHARATFORG,LTFOODS,EICHERMOT,FORCEMOT,HONASA,SBIN,ZFCVINDIA,CROMPTON,JKTYRE,MFSL",3594.341358582906,62.2,0.1407917400665492,1,10,0,1.0,2.0,4.0
C000,2026-02-17,2026-02-16,10,"ZFCVINDIA,LINDEINDIA,LENSKART,PTCIL,BHARATFORG,SBIN,HONASA,PWL,ERIS,MAPMYINDIA",836.6272001507783,34.7,0.1828030366579985,1,10,0,1.0,2.0,4.0
C000,2026-02-18,2026-02-17,10,"ENGINERSIN,LINDEINDIA,KIRLOSENG,SIGNATURE,GODIGIT,PTCIL,JBCHEPHARM,ERIS,NATCOPHARM,IDBI",761.7571180002964,31.3,0.09736948801834297,1,10,0,1.0,2.0,4.0
C000,2026-02-19,2026-02-18,10,"THERMAX,ENGINERSIN,LINDEINDIA,NATCOPHARM,INDGN,EMMVEE,FORCEMOT,KIRLOSENG,SIGNATURE,PFIZER",566.7872444627872,23.6,0.0545752593462517,1,10,0,1.0,2.0,4.0
C000,2026-02-20,2026-02-19,10,"TARIL,GODFRYPHLP,ENGINERSIN,DATAPATTNS,HSCL,SPLPETRO,CHOICEIN,EMMVEE,CRAFTSMAN,KIRLOSENG",3807.0188649228066,67.4,0.20851774180018454,1,10,0,1.0,2.0,4.0
C000,2026-02-23,2026-02-20,10,"NEWGEN,SPLPETRO,GODREJIND,GODFRYPHLP,SAMMAANCAP,CHOICEIN,TECHNOE,ZFCVINDIA,CUMMINSIND,FORCEMOT",885.3931368648871,37.1,0.12154041886866311,1,10,0,1.0,2.0,4.0
C000,2026-02-24,2026-02-23,10,"GODREJIND,APARINDS,NETWEB,TATAINVEST,ATUL,TARIL,NEWGEN,SPLPETRO,GODFRYPHLP,THERMAX",894.6297443659554,37.9,0.25017615971814444,1,10,0,1.0,2.0,4.0
C000,2026-02-25,2026-02-24,10,"KPIL,DATAPATTNS,SIEMENS,UNIONBANK,TRAVELFOOD,VTL,APARINDS,NEULANDLAB,CUMMINSIND,JSL",906.8329919582571,34.6,0.2887962419260129,1,10,0,1.0,2.0,4.0
C000,2026-02-26,2026-02-25,10,"ENDURANCE,RRKABEL,BLUEJET,MGL,CRAFTSMAN,NEULANDLAB,APARINDS,KPIL,NETWEB,WAAREEENER",584.2022459408379,25.0,0.2801393898722143,1,10,0,1.0,2.0,4.0
C000,2026-02-27,2026-02-26,10,"SCHAEFFLER,CONCORDBIO,NATCOPHARM,BANDHANBNK,POLYCAB,LLOYDSME,BOSCHLTD,TEGA,BLUEJET,JINDALSAW",753.5638762293524,31.1,0.16159718144450969,1,10,0,1.0,2.0,4.0
C000,2026-03-02,2026-02-27,10,"SCHAEFFLER,J&KBANK,CONCORDBIO,POLYCAB,NATCOPHARM,MRF,MANKIND,MAHABANK,WELCORP,IOC",855.4590181358169,33.9,0.07300841651986689,1,10,0,1.0,2.0,4.0
C000,2026-03-04,2026-03-02,10,"OIL,ONGC,ENRIN,JAINREC,CLEAN,HOMEFIRST,PTCIL,LALPATHLAB,ZENSARTECH,VTL",2084.6479615543703,35.8,0.15739101865056063,1,10,0,1.0,2.0,4.0
C000,2026-03-05,2026-03-04,10,"OIL,SAILIFE,EMCURE,JAINREC,RAINBOW,CONCORDBIO,BHARTIARTL,KIRLOSENG,BDL,JSWDULUX",2553.409388842763,43.9,0.08540223135642983,1,10,0,1.0,2.0,4.0
C000,2026-03-06,2026-03-05,10,"ABBOTINDIA,BALRAMCHIN,SOLARINDS,TEJASNET,ZENTEC,CHENNPETRO,POLYMED,PIRAMALFIN,UBL,NETWEB",1137.2540638845278,46.4,0.2021041299667254,1,10,0,1.0,2.0,4.0
C000,2026-03-09,2026-03-06,10,"CHENNPETRO,NATIONALUM,HONAUT,TEJASNET,GESHIP,ZENTEC,BALRAMCHIN,NAVINFLUOR,NATCOPHARM,SARDAEN",997.3949104448373,38.6,0.17417302798982187,1,10,0,1.0,2.0,4.0
C000,2026-03-10,2026-03-09,10,"DATAPATTNS,RELIANCE,MCX,SUNPHARMA,ZENTEC,JAINREC,AUROPHARMA,TBOTEK,SONATSOFTW,PERSISTENT",2967.5318172321704,48.9,0.14437267567038556,1,10,0,1.0,2.0,4.0
C000,2026-03-11,2026-03-10,10,"JWL,UBL,INDIAMART,GRSE,RADICO,SHREECEM,IRCON,AADHARHFC,JAINREC,SOLARINDS",695.6494494804376,28.7,0.18178312781366218,1,10,0,1.0,2.0,4.0
C000,2026-03-12,2026-03-11,10,"AIIL,ASAHIINDIA,EMMVEE,JWL,CANFINHOME,DEEPAKFERT,DCMSHRIRAM,REDINGTON,EMCURE,DIXON",710.694054011339,27.5,0.1912115873947935,1,10,0,1.0,2.0,4.0
C000,2026-03-13,2026-03-12,10,"JINDALSAW,CGCL,ABSLAMC,FACT,JSWDULUX,3MINDIA,TEJASNET,GLENMARK,GUJGASLTD,PFIZER",656.2211060176647,27.2,0.25657662947739285,1,10,0,1.0,2.0,4.0
C000,2026-03-16,2026-03-13,10,"NTPCGREEN,FACT,CESC,IPCALAB,FIRSTCRY,CGCL,JUBLPHARMA,THERMAX,ECLERX,ONESOURCE",3216.546768558299,57.3,0.18313760031317283,1,10,0,1.0,2.0,4.0
C000,2026-03-17,2026-03-16,10,"ACMESOLAR,NTPCGREEN,GALLANTT,LTTS,IFCI,AIIL,THERMAX,3MINDIA,ATGL,CRAFTSMAN",1081.6374586308725,45.4,0.12915583144590775,1,10,0,1.0,2.0,4.0
C000,2026-03-18,2026-03-17,10,"ITI,MRPL,SAREGAMA,LTTS,ADANIPOWER,ZYDUSWELL,DCMSHRIRAM,ACMESOLAR,IPCALAB,PFIZER",1119.3617176583807,45.6,0.28443433157173614,1,10,0,1.0,2.0,4.0
C000,2026-03-19,2026-03-18,10,"LINDEINDIA,CHENNPETRO,ITI,MRPL,PFIZER,ADANIPOWER,ZYDUSWELL,AIAENG,SAREGAMA,CRAFTSMAN",732.266199468762,29.9,0.3389522691049408,1,10,0,1.0,2.0,4.0
C000,2026-03-20,2026-03-19,10,"ATHERENERG,CHENNPETRO,SUNTV,FLUOROCHEM,NTPCGREEN,IPCALAB,OIL,GESHIP,BALRAMCHIN,BHARTIHEXA",2723.597840147426,48.7,0.1043746330005872,1,10,0,1.0,2.0,4.0
C000,2026-03-23,2026-03-20,10,"JPPOWER,FLUOROCHEM,ATGL,MMTC,BHARTIHEXA,ACMESOLAR,EMMVEE,ITI,APARINDS,IGIL",840.2493232473328,33.6,0.16985711489528282,1,10,0,1.0,2.0,4.0
C000,2026-03-24,2026-03-23,10,"SUNTV,APARINDS,VTL,PERSISTENT,PREMIERENE,POWERGRID,ONGC,HCLTECH,GROWW,BAYERCROP",2463.4617846207543,41.5,0.14478371501272264,1,10,0,1.0,2.0,4.0
C000,2026-03-25,2026-03-24,10,"BAYERCROP,HEXT,TRIDENT,ATUL,BLUEDART,FLUOROCHEM,ZFCVINDIA,CHENNPETRO,UBL,PWL",579.4856661588408,23.9,0.20701702877275396,1,10,0,1.0,2.0,4.0
C000,2026-03-27,2026-03-25,10,"BLS,LINDEINDIA,APARINDS,BLUEDART,SUNTV,ATUL,RAINBOW,DOMS,CRISIL,BELRISE",652.8292460286632,25.7,0.16155314151497357,1,10,0,1.0,2.0,4.0
C000,2026-03-30,2026-03-27,10,"SAMMAANCAP,CPPLUS,ACUTAAS,LICHSGFIN,SYRMA,CUB,TBOTEK,PPLPHARMA,HONASA,GLAND",2935.32562960992,49.1,0.18331376003131727,1,10,0,1.0,2.0,4.0
C000,2026-04-01,2026-03-30,10,"SAMMAANCAP,ONGC,DCMSHRIRAM,IPCALAB,DMART,AFFLE,ONESOURCE,ASTERDM,ACUTAAS,THERMAX",3470.1460182937835,60.2,0.08178704247406536,1,10,0,1.0,2.0,4.0
C000,2026-04-02,2026-04-01,10,"SPLPETRO,TRAVELFOOD,AIAENG,CPPLUS,ACMESOLAR,3MINDIA,SAMMAANCAP,APARINDS,IRB,CRAFTSMAN",919.8414765315507,35.5,0.10155747560327713,1,10,0,1.0,2.0,4.0
C000,2026-04-06,2026-04-02,10,"TRAVELFOOD,3MINDIA,GRSE,BLUEDART,CPPLUS,WOCKPHARMA,AIAENG,RHIM,HEG,KAJARIACER",614.2193088798588,22.7,0.16653552554315915,1,10,0,1.0,2.0,4.0
C000,2026-04-07,2026-04-06,10,"LATENTVIEW,SPLPETRO,GODREJIND,3MINDIA,GRSE,BLUEDART,LINDEINDIA,CARBORUNIV,TRAVELFOOD,NATIONALUM",737.4173968905196,29.8,0.08563417498532001,1,10,0,1.0,2.0,4.0
