tag,entry_date,manual_n,manual_profitable_n,hit_n,profitable_hit_n,coverage_pct,profitable_coverage_pct,picked_symbols,manual_symbols,missed_profitable_symbols
fit_all_decjan_in_sample,2024-12-16,9,6,4,2,44.44444444444444,33.33333333333333,"ZENTEC,CHALET,TARIL,JUBLINGREA,JWL,SWANCORP,SYRMA,GPIL,AIIL,BLS,WAAREEENER,PGEL,KAYNES,EIHOTEL,GABRIEL","LATENTVIEW,TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,CHALET,SYRMA","MANAPPURAM,MAXHEALTH,POWERINDIA,TITAGARH"
fit_all_decjan_in_sample,2024-12-17,7,1,1,0,14.285714285714285,0.0,"TARIL,SWANCORP,PGEL,BLS,RPOWER,TBOTEK,JUBLINGREA,VTL,ZENTEC,AIIL,CHALET,PREMIERENE,KPRMILL,HBLENGINE,SYRMA","AEGISLOG,CARTRADE,BLUEJET,KFINTECH,MANKIND,POWERINDIA,KPRMILL",AEGISLOG
fit_all_decjan_in_sample,2024-12-18,8,5,1,1,12.5,20.0,"PGEL,WOCKPHARMA,HBLENGINE,TARIL,ZENTEC,KAYNES,BLS,LODHA,TBOTEK,KPRMILL,MAZDOCK,PAYTM,CHALET,RPOWER,PCBL","TECHNOE,KFINTECH,AEGISLOG,GICRE,CARTRADE,KPRMILL,HONASA,POWERINDIA","CARTRADE,GICRE,HONASA,KFINTECH"
fit_all_decjan_in_sample,2024-12-19,8,7,3,3,37.5,42.857142857142854,"ZENTEC,ANANTRAJ,TECHNOE,JYOTICNC,GRAVITA,LODHA,KAYNES,ACE,BLS,BLUEJET,KPRMILL,PAYTM,PRESTIGE,MAZDOCK,FIVESTAR","AEGISLOG,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,CARTRADE,GVT&D,POWERINDIA","CARTRADE,GVT&D,NEWGEN,POWERINDIA"
fit_all_decjan_in_sample,2024-12-20,8,6,4,2,50.0,33.33333333333333,"GRAVITA,ZENTEC,KPRMILL,ACE,BHARTIHEXA,BLUEJET,ANANTRAJ,EIDPARRY,TECHNOE,JYOTICNC,KAYNES,PGEL,CRAFTSMAN,BLS,MANKIND","ACE,AEGISLOG,TECHNOE,FIVESTAR,GICRE,ZENTEC,NEWGEN,KPRMILL","AEGISLOG,FIVESTAR,GICRE,NEWGEN"
fit_all_decjan_in_sample,2024-12-23,7,2,4,2,57.14285714285714,100.0,"GRAVITA,TECHNOE,ANANTRAJ,ZENTEC,KPRMILL,KFINTECH,KAYNES,BLUEJET,BHARTIHEXA,FIVESTAR,ACE,GVT&D,NEWGEN,CARTRADE,KEC","ACE,ANANTRAJ,KFINTECH,POWERINDIA,IPCALAB,KPRMILL,HONASA",
fit_all_decjan_in_sample,2024-12-24,7,5,1,1,14.285714285714285,20.0,"TECHNOE,CARTRADE,KAYNES,ZENTEC,GRAVITA,KFINTECH,ANANTRAJ,GICRE,NEWGEN,KEC,ACUTAAS,AEGISLOG,BLUEJET,SUNDARMFIN,SYRMA","AJANTPHARM,GRSE,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE","ELECON,HSCL,SIGNATURE,SOLARINDS"
fit_all_decjan_in_sample,2024-12-26,8,3,3,1,37.5,33.33333333333333,"ZENTEC,PTCIL,CARTRADE,KFINTECH,NEWGEN,MANKIND,ACUTAAS,INTELLECT,AMBER,MANAPPURAM,GICRE,AEGISLOG,PGEL,POWERINDIA,ABDL","AJANTPHARM,GRSE,PTCIL,PGEL,INTELLECT,DEVYANI,CAPLIPOINT,AWL","AWL,DEVYANI"
fit_all_decjan_in_sample,2024-12-27,9,8,3,2,33.33333333333333,25.0,"AMBER,PTCIL,KFINTECH,FIRSTCRY,ACUTAAS,PGEL,ELECON,NEWGEN,POWERINDIA,VIJAYA,INTELLECT,ZENTEC,SIGNATURE,MANKIND,CARTRADE","GRSE,AJANTPHARM,PTCIL,PGEL,DEVYANI,CAPLIPOINT,ACUTAAS,CEATLTD,DCMSHRIRAM","AJANTPHARM,CAPLIPOINT,CEATLTD,DCMSHRIRAM,DEVYANI,GRSE"
fit_all_decjan_in_sample,2024-12-30,7,1,5,1,71.42857142857143,100.0,"KFINTECH,AMBER,INTELLECT,PGEL,POWERINDIA,NEWGEN,PAYTM,FIVESTAR,SIGNATURE,ELECON,360ONE,ABDL,PTCIL,ACUTAAS,GICRE","INTELLECT,AMBER,ACUTAAS,SOLARINDS,HSCL,ELECON,KFINTECH",
fit_all_decjan_in_sample,2024-12-31,14,10,2,1,14.285714285714285,10.0,"NEWGEN,CAPLIPOINT,POWERINDIA,KFINTECH,PTCIL,PGEL,AMBER,SAGILITY,HSCL,GODFRYPHLP,BLUESTARCO,FIVESTAR,ITI,TARIL,INTELLECT","MAHABANK,DMART,CHOLAHLDNG,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,SUNDARMFIN,PTCIL,HUDCO,TARIL,VIJAYA","DMART,HUDCO,LATENTVIEW,MAHABANK,OIL,RAILTEL,SAMMAANCAP,SAREGAMA,SHYAMMETL"
fit_all_decjan_in_sample,2025-01-01,10,8,1,1,10.0,12.5,"PTCIL,NEWGEN,TARIL,POWERINDIA,BAJAJHLDNG,BLUESTARCO,ATGL,ITI,HSCL,IREDA,FORTIS,SIGNATURE,KFINTECH,CRISIL,GODREJIND","CHOLAHLDNG,SHYAMMETL,DMART,SAREGAMA,SAMMAANCAP,AWL,SUNDARMFIN,POLYMED,PTCIL,VIJAYA","AWL,DMART,POLYMED,SAMMAANCAP,SAREGAMA,SHYAMMETL,VIJAYA"
fit_all_decjan_in_sample,2025-01-02,10,10,0,0,0.0,0.0,"CRISIL,NEWGEN,POWERINDIA,TARIL,ITI,ATGL,BLUESTARCO,UTIAMC,IREDA,TECHNOE,PGEL,AMBER,KAYNES,BAJAJHLDNG,COCHINSHIP","FORCEMOT,OIL,DMART,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE,IGL,MAHABANK","CARTRADE,CHOLAHLDNG,DMART,EICHERMOT,FORCEMOT,HUDCO,IGL,MAHABANK,OIL,SUNDARMFIN"
fit_all_decjan_in_sample,2025-01-03,8,7,1,1,12.5,14.285714285714285,"BLUESTARCO,POWERINDIA,AIIL,TARIL,RPOWER,PNBHOUSING,TECHNOE,KALYANKJIL,CRISIL,SUNDARMFIN,COCHINSHIP,IREDA,UTIAMC,POLYMED,ACUTAAS","DMART,SAREGAMA,SHYAMMETL,IREDA,RITES,ITI,MAHABANK,HUDCO","DMART,HUDCO,ITI,MAHABANK,SAREGAMA,SHYAMMETL"
fit_all_decjan_in_sample,2025-01-06,7,1,3,0,42.857142857142854,0.0,"TARIL,SUNDARMFIN,AIIL,BLUESTARCO,ZENSARTECH,PARADEEP,RPOWER,CARTRADE,POLYMED,LLOYDSME,CHOLAHLDNG,FORCEMOT,BLUEJET,PTCIL,ITI","TARIL,FORCEMOT,SUNDARMFIN,AWL,RITES,CREDITACC,HUDCO",AWL
fit_all_decjan_in_sample,2025-01-07,12,10,2,2,16.666666666666664,20.0,"VIJAYA,LLOYDSME,SAREGAMA,BLUESTARCO,AIIL,TARIL,PARADEEP,PTCIL,SAPPHIRE,DEVYANI,ITI,JUBLINGREA,CARTRADE,POLYMED,APARINDS","SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,AARTIIND,RKFORGE,NAVINFLUOR,UBL,MARICO","ANANDRATHI,BDL,JSWDULUX,NAVINFLUOR,RKFORGE,SHYAMMETL,SRF,UBL"
fit_all_decjan_in_sample,2025-01-08,6,1,0,0,0.0,0.0,"SAREGAMA,VIJAYA,TARIL,PARADEEP,DEVYANI,AIIL,PTCIL,LLOYDSME,SAPPHIRE,ITI,FSL,BLUEJET,APARINDS,ACUTAAS,AMBER","SRF,ANANDRATHI,AARTIIND,CONCORDBIO,RKFORGE,UBL",SRF
fit_all_decjan_in_sample,2025-01-09,13,11,3,3,23.076923076923077,27.27272727272727,"VIJAYA,PTCIL,AEGISLOG,ACUTAAS,TARIL,ITI,OIL,IREDA,PARADEEP,SHYAMMETL,BLUEJET,MINDACORP,CONCORDBIO,PHOENIXLTD,SAGILITY","SHYAMMETL,SRF,JSWDULUX,ANANDRATHI,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,RKFORGE,BDL,NAVINFLUOR,MARICO","AARTIIND,BDL,JSWDULUX,LLOYDSME,MARICO,NAVINFLUOR,SRF,UBL"
fit_all_decjan_in_sample,2025-01-10,8,2,4,1,50.0,50.0,"VIJAYA,PTCIL,ACUTAAS,AEGISLOG,CREDITACC,CARTRADE,ANANTRAJ,CONCORDBIO,PHOENIXLTD,LLOYDSME,SAREGAMA,BDL,JSWDULUX,MINDACORP,GICRE","SHYAMMETL,LLOYDSME,PTCIL,VIJAYA,UBL,RKFORGE,BDL,INDIAMART",RKFORGE
fit_all_decjan_in_sample,2025-01-13,10,2,7,1,70.0,50.0,"VIJAYA,PTCIL,PHOENIXLTD,JSWDULUX,ANANTRAJ,SUNDARMFIN,BDL,NAVINFLUOR,CONCORDBIO,LLOYDSME,AMBER,ANANDRATHI,SHYAMMETL,CARTRADE,PCBL","SHYAMMETL,SRF,LLOYDSME,JSWDULUX,PTCIL,VIJAYA,UBL,BDL,CONCORDBIO,INDIAMART",SRF
fit_all_decjan_in_sample,2025-01-14,15,9,0,0,0.0,0.0,"VIJAYA,CONCORDBIO,ANANDRATHI,PTCIL,SUNDARMFIN,JSWDULUX,SHYAMMETL,RKFORGE,PCBL,OIL,NAVINFLUOR,PHOENIXLTD,PGEL,AARTIIND,KALYANKJIL","IDEA,RAILTEL,RPOWER,NBCC,RVNL,ADANIGREEN,BDL,GMDCLTD,IRCON,BLS,INOXWIND,MINDACORP,SWANCORP,ADANIENSOL,HUDCO","ADANIENSOL,ADANIGREEN,GMDCLTD,HUDCO,IDEA,IRCON,NBCC,RVNL,SWANCORP"
fit_all_decjan_in_sample,2025-01-16,11,10,2,1,18.181818181818183,10.0,"ADANIPOWER,MAHABANK,PHOENIXLTD,ADANIENSOL,KALYANKJIL,ANANDRATHI,ELECON,PGEL,MINDACORP,ADANIGREEN,ANANTRAJ,BSE,MAZDOCK,IDBI,POWERINDIA","RAILTEL,GMDCLTD,ADANIENSOL,RPOWER,JWL,RVNL,HUDCO,BDL,IDBI,SWANCORP,SAMMAANCAP","BDL,GMDCLTD,HUDCO,JWL,RAILTEL,RPOWER,RVNL,SAMMAANCAP,SWANCORP"
fit_all_decjan_in_sample,2025-01-17,2,0,1,0,50.0,0.0,"ADANIPOWER,IDEA,MINDACORP,THERMAX,ADANIGREEN,BSE,MOTILALOFS,INOXWIND,TECHNOE,MAHABANK,PAYTM,ADANIENSOL,IDBI,SWANCORP,KALYANKJIL","INOXWIND,NBCC",
fit_all_decjan_in_sample,2025-01-20,10,0,5,0,50.0,0.0,"JWL,SWANCORP,DEEPAKFERT,IRCON,RAILTEL,BDL,GMDCLTD,IDBI,RPOWER,MINDACORP,PAYTM,ADANIPOWER,RVNL,MOTILALOFS,IDEA","HFCL,INOXWIND,SWANCORP,PAYTM,NIACL,JWL,MINDACORP,ADANIGREEN,RAILTEL,BSE",
fit_all_decjan_in_sample,2025-01-21,12,4,0,0,0.0,0.0,"RVNL,JWL,BDL,IDBI,GRSE,NBCC,PAYTM,IRCON,HINDCOPPER,HUDCO,ANANTRAJ,IDEA,MAZDOCK,IFCI,BLS","CGCL,ZENSARTECH,COFORGE,FIVESTAR,ULTRACEMCO,MPHASIS,WOCKPHARMA,POLICYBZR,MCX,KFINTECH,KEI,NAVA","CGCL,MPHASIS,NAVA,ULTRACEMCO"
fit_all_decjan_in_sample,2025-01-22,15,3,0,0,0.0,0.0,"BDL,MAZDOCK,GRSE,REDINGTON,IDEA,BLS,IFCI,IDBI,RVNL,PARADEEP,PGEL,ADANIENSOL,FACT,MOTILALOFS,TTML","PERSISTENT,CGCL,COFORGE,ZENSARTECH,AMBER,FIVESTAR,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KEI,NAVA,KFINTECH,MCX","KEI,MPHASIS,PERSISTENT"
fit_all_decjan_in_sample,2025-01-23,12,12,0,0,0.0,0.0,"TEJASNET,PARADEEP,GRSE,PGEL,IDEA,IFCI,MOTILALOFS,REDINGTON,BDL,SYRMA,NEWGEN,HINDCOPPER,SWIGGY,KAYNES,ZENTEC","CGCL,COFORGE,PERSISTENT,ZENSARTECH,AMBER,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA","AMBER,CGCL,COFORGE,KFINTECH,LAURUSLABS,MPHASIS,NAVA,PERSISTENT,POLICYBZR,ULTRACEMCO,WOCKPHARMA,ZENSARTECH"
fit_all_decjan_in_sample,2025-01-24,2,2,0,0,0.0,0.0,"PARADEEP,REDINGTON,BBTC,BDL,TEJASNET,ZENTEC,PGEL,IDEA,WOCKPHARMA,GODIGIT,PREMIERENE,GRSE,MAZDOCK,MOTILALOFS,TECHNOE","CGCL,FIVESTAR","CGCL,FIVESTAR"
fit_all_decjan_in_sample,2025-01-27,9,2,4,0,44.44444444444444,0.0,"GODIGIT,AMBER,PERSISTENT,WOCKPHARMA,ZENTEC,BBTC,ZENSARTECH,PREMIERENE,DCMSHRIRAM,MOTILALOFS,GRSE,PAYTM,POWERINDIA,PGEL,FIVESTAR","PERSISTENT,ZENSARTECH,COFORGE,WOCKPHARMA,POLICYBZR,ULTRACEMCO,MCX,NAVA,BBTC","COFORGE,POLICYBZR"
fit_all_decjan_in_sample,2025-01-28,15,6,2,0,13.333333333333334,0.0,"GODIGIT,FIVESTAR,ZENSARTECH,ZENTEC,REDINGTON,KFINTECH,MOTILALOFS,CGCL,DCMSHRIRAM,TECHNOE,PGEL,POWERINDIA,BBTC,JYOTICNC,AMBER","POLYMED,ZENTEC,GRAVITA,KPITTECH,PCBL,JMFINANCIL,JUBLFOOD,PGEL,TRENT,KALYANKJIL,BRIGADE,OLECTRA,NETWEB,GODFRYPHLP,SYRMA","BRIGADE,GRAVITA,JMFINANCIL,KPITTECH,OLECTRA,SYRMA"
fit_all_decjan_in_sample,2025-01-29,12,12,2,2,16.666666666666664,16.666666666666664,"AMBER,DCMSHRIRAM,MAZDOCK,FIVESTAR,PGEL,ZENTEC,KAYNES,MOTILALOFS,JYOTICNC,SUMICHEM,CREDITACC,PREMIERENE,SOBHA,TECHNOE,KEC","ZENTEC,PGEL,JMFINANCIL,KPITTECH,SYRMA,GODFRYPHLP,GRAVITA,NETWEB,NEWGEN,TRENT,KALYANKJIL,JUBLPHARMA","GODFRYPHLP,GRAVITA,JMFINANCIL,JUBLPHARMA,KALYANKJIL,KPITTECH,NETWEB,NEWGEN,SYRMA,TRENT"
fit_all_decjan_in_sample,2025-01-30,2,0,0,0,0.0,0.0,"SOBHA,CREDITACC,SYRMA,DEEPAKFERT,BLUEJET,ZENTEC,KAYNES,CARTRADE,ACUTAAS,MOTILALOFS,RVNL,POWERINDIA,MAZDOCK,TECHNOE,AMBER","POLYMED,JMFINANCIL",
fit_all_decjan_in_sample,2025-01-31,12,11,0,0,0.0,0.0,"SYRMA,ACUTAAS,POWERINDIA,HBLENGINE,BRIGADE,INOXWIND,CARTRADE,KPITTECH,ZENSARTECH,RVNL,SOBHA,MOTILALOFS,LAURUSLABS,ANANTRAJ,ACMESOLAR","PCBL,GRAVITA,ZENTEC,PGEL,POLYMED,TRENT,JUBLFOOD,NEWGEN,JMFINANCIL,KALYANKJIL,PNBHOUSING,GODFRYPHLP","GODFRYPHLP,GRAVITA,JMFINANCIL,JUBLFOOD,KALYANKJIL,PCBL,PGEL,PNBHOUSING,POLYMED,TRENT,ZENTEC"
